Sales_Line_ID,Invoice_ID,Product_Key,Customer_Key,Date_Key,Quantity,UnitPrice,Revenue
25536,580555,1465,1637,20111205,2,9.95,19.9
25537,545872,2357,2174,20110307,2,1.25,2.5
25538,538518,2937,1385,20101212,6,4.25,25.5
25539,548558,775,829,20110401,24,0.29,6.959999999999999
25540,548686,2560,2245,20110401,16,0.42,6.72
25541,575755,1282,2960,20111111,24,0.29,6.959999999999999
25542,558058,795,1556,20110624,12,0.42,5.04
25543,558235,1104,2486,20110627,5,1.65,8.25
25544,549448,1381,489,20110408,10,1.25,12.5
25545,575956,1397,1371,20111113,2,2.95,5.9
25546,557858,341,1167,20110623,1,0.55,0.55
25547,549321,420,1224,20110408,3,4.95,14.850000000000001
25548,550939,2683,2427,20110421,12,0.95,11.399999999999999
25549,546742,2520,357,20110316,12,1.49,17.88
25550,544074,850,1164,20110215,3,2.95,8.850000000000001
25551,564093,2767,1647,20110823,10,2.08,20.8
25552,563100,1631,29,20110812,6,2.1,12.600000000000001
25553,536477,1322,2466,20101201,4,3.75,15.0
25554,575519,1360,247,20111110,10,0.85,8.5
25555,574025,305,296,20111102,1,0.39,0.39
25556,580635,2779,1476,20111205,1,2.95,2.95
25557,571056,124,1933,20111013,10,0.85,8.5
25558,538201,576,2157,20101210,3,2.1,6.300000000000001
25559,575695,2731,3260,20111110,24,1.25,30.0
25560,543273,2644,2617,20110206,3,1.69,5.07
25561,561324,1118,1324,20110726,12,0.39,4.68
25562,572465,1771,1361,20111024,2,7.5,15.0
25563,564181,1973,972,20110823,4,3.75,15.0
25564,553048,10,1252,20110513,12,0.83,9.959999999999999
25565,566162,650,1859,20110909,2,4.95,9.9
25566,536378,234,1502,20101201,10,2.95,29.5
25567,550015,754,3413,20110414,10,2.08,20.8
25568,559629,1192,1504,20110711,1,1.25,1.25
25569,555921,1803,1979,20110607,24,0.83,19.919999999999998
25570,553193,1756,1745,20110515,6,2.49,14.940000000000001
25571,573396,51,1528,20111030,3,0.21,0.63
25572,552843,2319,1476,20110511,1,4.95,4.95
25573,573898,1554,1428,20111101,1,2.1,2.1
25574,544115,526,283,20110216,24,0.85,20.4
25575,565665,2457,2245,20110905,24,1.45,34.8
25576,561054,128,3710,20110724,20,1.65,33.0
25577,577535,2172,1110,20111120,2,12.5,25.0
25578,568574,1758,972,20110928,12,1.65,19.799999999999997
25579,580097,1805,1201,20111201,4,3.29,13.16
25580,546670,999,714,20110315,5,0.65,3.25
25581,581426,943,3422,20111208,30,0.85,25.5
25582,557962,1986,875,20110624,2,8.5,17.0
25583,574959,1988,3502,20111108,1,2.08,2.08
25584,554993,124,2981,20110529,2,0.85,1.7
25585,576933,1896,2029,20111117,6,4.15,24.900000000000002
25586,564727,1262,2750,20110828,1,1.65,1.65
25587,579666,736,1625,20111130,12,2.1,25.200000000000003
25588,562680,1866,3540,20110808,2,1.65,3.3
25589,546438,1584,1778,20110314,96,0.64,61.44
25590,581192,1574,2264,20111207,2,1.45,2.9
25591,568168,1953,2203,20110925,1,0.55,0.55
25592,570016,2009,1637,20111007,16,0.65,10.4
25593,552282,204,1090,20110508,1,3.75,3.75
25594,544568,2692,1733,20110221,12,1.45,17.4
25595,564315,1118,1532,20110824,1,0.39,0.39
25596,542303,1632,144,20110127,6,2.1,12.600000000000001
25597,541684,2738,2008,20110120,13,1.65,21.45
25598,537764,235,2884,20101208,4,0.95,3.8
25599,554981,232,3330,20110529,12,1.25,15.0
25600,576339,350,1126,20111114,1,2.46,2.46
25601,566094,1272,3548,20110909,6,1.45,8.7
25602,565312,747,1400,20110902,1,7.95,7.95
25603,559032,1410,3269,20110705,25,0.42,10.5
25604,564436,1362,3472,20110825,2,2.08,4.16
25605,544100,645,1688,20110216,3,5.95,17.85
25606,560264,1461,344,20110717,2,9.95,19.9
25607,574302,645,1007,20111103,3,6.25,18.75
25608,563214,1968,2564,20110814,1,2.1,2.1
25609,566192,6,1640,20110909,10,1.25,12.5
25610,544677,911,3688,20110222,4,0.65,2.6
25611,551886,13,165,20110505,6,2.95,17.700000000000003
25612,578445,2231,1690,20111124,20,0.38,7.6
25613,563946,2622,3282,20110822,12,1.25,15.0
25614,540947,905,2294,20110112,24,0.42,10.08
25615,558713,1785,2000,20110701,1,4.95,4.95
25616,549021,818,725,20110405,8,1.65,13.2
25617,536634,855,3593,20101202,6,1.25,7.5
25618,547809,2319,296,20110325,1,4.95,4.95
25619,570257,17,916,20111010,12,5.95,71.4
25620,580653,618,3395,20111205,24,1.25,30.0
25621,567174,2372,2605,20110918,3,0.95,2.8499999999999996
25622,566616,850,381,20110914,6,2.95,17.700000000000003
25623,568101,2019,2316,20110923,24,0.39,9.36
25624,575624,2331,3700,20111110,8,1.95,15.6
25625,557319,896,1742,20110620,3,4.95,14.850000000000001
25626,566238,871,3183,20110911,2,4.95,9.9
25627,564821,1942,1114,20110830,1,1.25,1.25
25628,573077,2962,142,20111027,1,4161.06,4161.06
25629,566018,2767,523,20110908,2,2.08,4.16
25630,580047,1854,437,20111201,1,1.45,1.45
25631,575787,1339,127,20111111,2,8.5,17.0
25632,555517,2701,520,20110605,4,4.15,16.6
25633,577359,1394,1632,20111118,3,1.45,4.35
25634,564860,2066,3405,20110831,12,0.83,9.959999999999999
25635,577404,2474,3102,20111120,4,4.25,17.0
25636,565737,1348,2582,20110906,8,1.45,11.6
25637,567161,122,2296,20110918,30,0.85,25.5
25638,570230,288,3621,20111009,1,1.25,1.25
25639,568533,1332,1731,20110927,24,1.65,39.599999999999994
25640,559122,855,1803,20110706,36,0.39,14.040000000000001
25641,542240,1485,2412,20110126,8,1.95,15.6
25642,576051,262,1637,20111113,12,0.85,10.2
25643,571188,1598,316,20111014,12,0.85,10.2
25644,577051,2138,1084,20111117,1,3.75,3.75
25645,544824,1584,3037,20110224,12,0.85,10.2
25646,578270,2683,1126,20111123,5,2.08,10.4
25647,565930,1108,250,20110908,10,2.08,20.8
25648,562784,128,2822,20110809,1,1.65,1.65
25649,540529,2767,2789,20110109,20,1.95,39.0
25650,542617,1270,3243,20110130,2,0.85,1.7
25651,542629,2343,286,20110131,10,6.75,67.5
25652,566085,1095,3472,20110909,1,4.25,4.25
25653,562596,2794,2426,20110808,36,1.95,70.2
25654,559350,641,2858,20110707,12,1.25,15.0
25655,540604,1627,1907,20110110,24,0.55,13.200000000000001
25656,575852,2733,3100,20111111,6,1.25,7.5
25657,565235,1848,694,20110902,6,2.89,17.34
25658,541406,2841,1482,20110117,12,1.25,15.0
25659,562581,1958,2248,20110807,3,4.95,14.850000000000001
25660,540533,118,1690,20110109,3,1.95,5.85
25661,541965,1241,207,20110124,24,0.42,10.08
25662,545526,600,3443,20110303,6,3.75,22.5
25663,574741,1300,2326,20111106,6,1.25,7.5
25664,577549,1763,3472,20111120,2,1.65,3.3
25665,562283,1901,1859,20110804,4,4.95,19.8
25666,572552,1271,1126,20111024,1,1.63,1.63
25667,581405,1071,766,20111208,1,0.19,0.19
25668,541431,1825,1,20110118,74215,1.04,77183.6
25669,575070,1419,3472,20111108,4,4.95,19.8
25670,543309,473,3641,20110207,1,1.25,1.25
25671,557226,520,2207,20110617,3,4.95,14.850000000000001
25672,551438,781,689,20110428,72,0.29,20.88
25673,572037,851,3174,20111020,3,2.95,8.850000000000001
25674,574664,2462,1368,20111106,12,2.1,25.200000000000003
25675,543981,1659,1926,20110215,12,0.42,5.04
25676,572033,1911,1344,20111020,4,4.15,16.6
25677,559133,1740,3484,20110706,20,1.25,25.0
25678,552252,2671,1843,20110508,24,0.85,20.4
25679,578719,2112,3163,20111125,2,2.89,5.78
25680,563572,1269,2781,20110817,3,1.25,3.75
25681,536802,1617,3207,20101202,4,8.5,34.0
25682,557886,435,3450,20110623,4,1.69,6.76
25683,572746,880,600,20111025,1,9.95,9.95
25684,545691,435,1168,20110306,4,1.69,6.76
25685,569983,2462,3093,20111006,3,2.1,6.300000000000001
25686,547880,1609,1967,20110327,2,2.95,5.9
25687,578936,1628,2906,20111127,5,0.55,2.75
25688,555552,1824,821,20110605,3,1.65,4.949999999999999
25689,565758,1704,2910,20110906,18,1.45,26.099999999999998
25690,578995,1106,2249,20111127,6,1.65,9.899999999999999
25691,577504,1865,1167,20111120,6,1.65,9.899999999999999
25692,537256,806,2466,20101206,48,2.1,100.80000000000001
25693,554520,646,3472,20110524,1,5.95,5.95
25694,578105,2317,1637,20111123,12,1.25,15.0
25695,572225,932,536,20111021,12,1.95,23.4
25696,544910,1419,2381,20110224,9,4.95,44.550000000000004
25697,539993,2779,628,20110104,12,2.95,35.400000000000006
25698,552558,521,1556,20110510,3,4.95,14.850000000000001
25699,572066,871,1803,20111020,6,4.95,29.700000000000003
25700,573182,1967,1213,20111028,12,2.95,35.400000000000006
25701,547000,1230,1245,20110318,12,0.85,10.2
25702,563922,1398,1402,20110821,1,2.95,2.95
25703,573808,1754,1327,20111101,1,6.25,6.25
25704,563584,1827,1775,20110817,12,1.25,15.0
25705,566275,1217,2668,20110911,1,3.75,3.75
25706,579124,2000,2155,20111128,2,4.95,9.9
25707,557878,1864,2919,20110623,8,1.65,13.2
25708,547685,118,47,20110324,10,1.95,19.5
25709,539414,2817,2913,20101217,2,4.95,9.9
25710,536782,1468,3304,20101202,12,1.25,15.0
25711,558045,1632,199,20110624,12,2.1,25.200000000000003
25712,559401,356,1716,20110708,3,0.85,2.55
25713,577511,904,3300,20111120,5,0.42,2.1
25714,543108,2481,1119,20110203,6,1.65,9.899999999999999
25715,541587,207,3472,20110119,1,1.25,1.25
25716,560359,860,1167,20110718,4,0.39,1.56
25717,557472,1851,67,20110620,12,1.65,19.799999999999997
25718,559672,408,1570,20110711,1,12.75,12.75
25719,540261,1171,495,20110106,48,2.55,122.39999999999999
25720,561119,521,3401,20110725,3,4.95,14.850000000000001
25721,574052,102,2759,20111102,5,5.95,29.75
25722,556910,1858,296,20110615,1,2.08,2.08
25723,556222,2419,3279,20110609,24,0.39,9.36
25724,551868,1325,145,20110504,12,9.95,119.39999999999999
25725,554992,1452,2750,20110529,1,0.85,0.85
25726,559418,1323,246,20110708,12,1.45,17.4
25727,580721,2189,1876,20111205,12,1.65,19.799999999999997
25728,553657,888,1437,20110518,1,1.95,1.95
25729,569568,1029,258,20111005,24,1.25,30.0
25730,569835,1762,2022,20111006,5,0.83,4.1499999999999995
25731,550644,886,288,20110419,36,0.85,30.599999999999998
25732,551880,557,3180,20110505,2,8.5,17.0
25733,574907,358,2974,20111107,12,1.69,20.28
25734,566016,1786,1791,20110908,4,4.95,19.8
25735,556889,743,2722,20110615,12,1.25,15.0
25736,575975,719,776,20111113,6,3.75,22.5
25737,576274,2756,3446,20111114,1,12.75,12.75
25738,552310,1108,3147,20110508,2,2.08,4.16
25739,543167,2732,3237,20110204,36,3.81,137.16
25740,579399,1471,523,20111129,2,1.25,2.5
25741,563482,344,3013,20110816,1,4.95,4.95
25742,559510,1831,1665,20110708,12,1.65,19.799999999999997
25743,538827,2827,1256,20101214,24,1.25,30.0
25744,559325,2545,3299,20110707,64,0.42,26.88
25745,556038,134,554,20110608,1,2.1,2.1
25746,560711,2459,3472,20110720,1,0.55,0.55
25747,540544,884,3586,20110109,12,1.25,15.0
25748,568179,964,148,20110925,3,4.95,14.850000000000001
25749,562128,2319,2430,20110803,4,4.95,19.8
25750,545398,647,885,20110302,12,5.95,71.4
25751,540397,551,556,20110106,12,1.25,15.0
25752,577537,2706,1607,20111120,24,0.65,15.600000000000001
25753,551883,353,913,20110505,24,1.25,30.0
25754,576019,2515,364,20111113,4,4.15,16.6
25755,549831,872,1596,20110412,3,4.95,14.850000000000001
25756,572846,2114,1419,20111026,4,8.25,33.0
25757,568197,125,2787,20110925,10,1.65,16.5
25758,567462,2826,1343,20110920,1,1.25,1.25
25759,568542,2001,2790,20110927,1,5.95,5.95
25760,556533,10,2096,20110613,48,0.83,39.839999999999996
25761,563613,773,251,20110818,24,0.55,13.200000000000001
25762,550662,1108,1743,20110420,10,2.08,20.8
25763,557149,1824,3545,20110617,1,1.65,1.65
25764,580047,1957,437,20111201,1,4.15,4.15
25765,545649,2322,1684,20110304,1,10.65,10.65
25766,577700,1843,1345,20111121,1,4.95,4.95
25767,550941,1308,3018,20110421,2,2.55,5.1
25768,581164,951,1310,20111207,1,4.25,4.25
25769,562148,2075,866,20110803,1,15.0,15.0
25770,541013,2207,2138,20110113,12,4.65,55.800000000000004
25771,566285,2840,822,20110911,24,0.42,10.08
25772,561894,302,1350,20110731,1,1.95,1.95
25773,541518,2473,81,20110119,120,0.85,102.0
25774,539831,704,1450,20101222,1,1.25,1.25
25775,571546,833,3522,20111017,4,3.75,15.0
25776,570594,1963,762,20111011,6,2.49,14.940000000000001
25777,557129,1637,3472,20110616,2,0.85,1.7
25778,580905,1636,2523,20111206,12,1.45,17.4
25779,536994,654,1629,20101203,1,14.95,14.95
25780,551421,1212,1113,20110428,3,5.95,17.85
25781,567912,1000,2049,20110922,6,0.39,2.34
25782,577483,2644,1382,20111120,4,1.69,6.76
25783,566271,1859,1229,20110911,10,2.08,20.8
25784,538210,358,1231,20101210,8,1.69,13.52
25785,572096,1473,2839,20111020,1,9.95,9.95
25786,580524,1958,871,20111204,5,4.95,24.75
25787,540248,1607,1712,20110105,2,2.55,5.1
25788,569680,1891,2829,20111005,25,0.42,10.5
25789,549440,2345,3051,20110408,2,7.95,15.9
25790,566279,1025,1335,20110911,6,1.25,7.5
25791,552880,790,3721,20110512,12,0.42,5.04
25792,566669,719,3605,20110914,4,3.75,15.0
25793,579301,1732,3641,20111129,1,2.49,2.49
25794,544571,168,1793,20110221,8,2.1,16.8
25795,551289,1864,3707,20110427,20,1.65,33.0
25796,537420,1618,3276,20101206,2,8.5,17.0
25797,563690,1944,1798,20110818,6,4.95,29.700000000000003
25798,578852,773,3472,20111127,1,0.55,0.55
25799,571850,2455,1510,20111019,1,2.95,2.95
25800,578858,1636,3657,20111127,7,1.45,10.15
25801,580672,1420,3522,20111205,3,1.95,5.85
25802,577549,1640,3472,20111120,1,2.1,2.1
25803,552819,2463,2726,20110511,72,1.85,133.20000000000002
25804,578121,1988,1417,20111123,10,2.08,20.8
25805,567074,1103,2991,20110916,5,2.1,10.5
25806,557854,125,604,20110623,2,1.65,3.3
25807,574733,1957,3001,20111106,6,4.15,24.900000000000002
25808,573993,1963,2821,20111102,6,2.49,14.940000000000001
25809,539473,1268,1637,20101219,24,1.25,30.0
25810,553011,121,1308,20110512,6,1.25,7.5
25811,546541,2595,1637,20110314,2,7.95,15.9
25812,570418,1139,1832,20111010,1,12.75,12.75
25813,578783,208,296,20111125,10,0.65,6.5
25814,564745,2796,2832,20110828,1,7.95,7.95
25815,556473,2345,3116,20110612,1,7.95,7.95
25816,579846,1742,396,20111130,2,8.95,17.9
25817,577549,1181,3472,20111120,1,1.65,1.65
25818,567183,1970,1557,20110918,8,1.65,13.2
25819,563360,2779,1702,20110815,32,2.55,81.6
25820,556912,2525,1690,20110615,2,2.55,5.1
25821,545066,485,821,20110227,1,3.75,3.75
25822,574353,661,1484,20111104,10,1.25,12.5
25823,571117,796,2475,20111013,12,0.42,5.04
25824,542779,1548,3042,20110201,6,1.65,9.899999999999999
25825,563505,317,3487,20110817,12,2.55,30.599999999999998
25826,563708,1861,2952,20110818,10,2.08,20.8
25827,541946,1594,3317,20110124,12,0.65,7.800000000000001
25828,564718,1027,621,20110828,3,1.65,4.949999999999999
25829,549993,1667,1102,20110414,24,1.25,30.0
25830,547839,2455,392,20110327,12,2.95,35.400000000000006
25831,553487,1862,590,20110517,10,0.85,8.5
25832,575298,1870,3472,20111109,2,1.25,2.5
25833,551250,750,3472,20110427,1,1.25,1.25
25834,537804,2778,296,20101208,11,1.25,13.75
25835,568701,1491,1013,20110928,1,16.95,16.95
25836,576246,793,3303,20111114,12,0.42,5.04
25837,554325,978,204,20110523,12,1.95,23.4
25838,561626,2644,1629,20110728,8,1.69,13.52
25839,576189,1966,1500,20111114,2,1.65,3.3
25840,556222,712,3279,20110609,11,0.85,9.35
25841,553739,692,1627,20110519,4,10.95,43.8
25842,546912,360,2249,20110317,2,1.69,3.38
25843,563950,631,93,20110822,12,1.65,19.799999999999997
25844,569218,1789,2301,20111002,6,4.15,24.900000000000002
25845,548338,447,2676,20110330,48,0.39,18.72
25846,569565,501,2772,20111005,25,0.42,10.5
25847,539118,208,2052,20101216,12,0.65,7.800000000000001
25848,545709,1638,265,20110307,12,0.85,10.2
25849,536749,2506,3558,20101202,1,2.55,2.55
25850,549813,2319,3554,20110412,1,4.95,4.95
25851,579900,2455,2300,20111201,6,2.95,17.700000000000003
25852,537176,2672,2590,20101205,12,1.25,15.0
25853,537463,794,246,20101207,12,0.42,5.04
25854,546850,1584,604,20110317,5,0.85,4.25
25855,567475,1854,2555,20110920,3,1.45,4.35
25856,556199,449,2438,20110609,24,0.12,2.88
25857,568910,1881,2685,20110929,12,0.83,9.959999999999999
25858,572932,660,2198,20111027,12,0.85,10.2
25859,556056,2752,3472,20110608,1,3.75,3.75
25860,579520,973,296,20111129,2,0.59,1.18
25861,539470,408,1359,20101219,1,12.75,12.75
25862,569555,1537,3407,20111005,1,16.95,16.95
25863,555095,1055,145,20110531,6,2.95,17.700000000000003
25864,540789,2964,220,20110111,2,18.0,36.0
25865,551650,1414,495,20110503,12,0.42,5.04
25866,571857,2741,1992,20111019,2,7.95,15.9
25867,555929,2345,2657,20110608,10,6.75,67.5
25868,547063,705,1557,20110320,12,1.25,15.0
25869,565458,753,2656,20110905,10,2.08,20.8
25870,563928,1290,2985,20110821,8,1.25,10.0
25871,575731,352,580,20111110,4,1.25,5.0
25872,552192,650,1866,20110506,4,4.95,19.8
25873,545690,730,600,20110306,2,0.65,1.3
25874,551558,1171,3472,20110503,1,2.95,2.95
25875,554994,893,1450,20110529,1,1.65,1.65
25876,562851,2622,513,20110810,12,1.25,15.0
25877,542360,1573,1513,20110127,2,2.55,5.1
25878,579885,590,1978,20111130,6,1.45,8.7
25879,536409,1577,3515,20101201,1,2.95,2.95
25880,567817,1081,1690,20110922,6,0.85,5.1
25881,568186,1335,3469,20110925,2,2.1,4.2
25882,557064,1966,600,20110616,2,1.65,3.3
25883,570121,38,695,20111007,25,0.42,10.5
25884,555279,923,2545,20110601,1,2.95,2.95
25885,577690,1262,362,20111121,5,1.65,8.25
25886,571212,1646,362,20111014,3,2.55,7.6499999999999995
25887,575668,1105,3740,20111110,1,1.65,1.65
25888,555633,772,1406,20110606,2,0.55,1.1
25889,569017,2142,944,20110930,6,3.75,22.5
25890,579091,501,1625,20111128,25,0.42,10.5
25891,545471,773,1746,20110303,24,0.55,13.200000000000001
25892,566581,2733,2384,20110913,3,4.25,12.75
25893,576615,1946,3093,20111115,2,1.65,3.3
25894,578858,2116,3657,20111127,4,1.95,7.8
25895,565118,1385,1716,20110901,1,1.25,1.25
25896,559513,784,1406,20110708,2,0.85,1.7
25897,567297,41,2073,20110919,25,0.42,10.5
25898,552365,1261,2606,20110509,3,1.65,4.949999999999999
25899,576508,1762,3436,20111115,1,0.83,0.83
25900,546912,125,2249,20110317,2,1.65,3.3
25901,549520,2672,601,20110408,72,1.06,76.32000000000001
25902,566607,1947,463,20110913,4,1.65,6.6
25903,548259,1642,1128,20110330,1,2.95,2.95
25904,557950,1758,3474,20110623,2,1.65,3.3
25905,554933,781,581,20110527,12,0.29,3.4799999999999995
25906,538659,516,1461,20101213,2,7.95,15.9
25907,540473,2693,3125,20110107,3,0.55,1.6500000000000001
25908,549694,1031,1960,20110411,6,2.55,15.299999999999999
25909,554494,652,2532,20110524,3,1.25,3.75
25910,543300,1018,645,20110207,12,1.65,19.799999999999997
25911,575602,1996,2985,20111110,4,1.25,5.0
25912,567886,2644,403,20110922,16,1.69,27.04
25913,572068,1956,538,20111020,6,2.55,15.299999999999999
25914,578225,153,3389,20111123,6,2.55,15.299999999999999
25915,573078,825,349,20111027,12,1.65,19.799999999999997
25916,570680,2146,1041,20111011,4,3.75,15.0
25917,540364,2628,1385,20110106,1,1.69,1.69
25918,579943,1419,468,20111201,3,4.95,14.850000000000001
25919,566819,1182,3080,20110915,2,2.95,5.9
25920,573364,546,1519,20111030,1,1.25,1.25
25921,575855,98,1400,20111111,2,1.25,2.5
25922,541965,1133,207,20110124,24,0.85,20.4
25923,574328,850,492,20111104,24,2.95,70.80000000000001
25924,551198,2420,865,20110427,120,0.39,46.800000000000004
25925,580677,2086,2457,20111205,1,12.5,12.5
25926,562804,1104,660,20110809,10,1.65,16.5
25927,575602,2756,2985,20111110,1,12.75,12.75
25928,577773,1842,2763,20111121,3,3.75,11.25
25929,568392,221,1240,20110927,24,0.39,9.36
25930,553208,1055,241,20110516,6,2.95,17.700000000000003
25931,551137,850,2066,20110426,2,2.95,5.9
25932,544591,1290,470,20110221,12,1.25,15.0
25933,568697,206,2509,20110928,144,1.06,152.64000000000001
25934,566539,1443,3090,20110913,3,2.1,6.300000000000001
25935,578211,847,296,20111123,1,2.95,2.95
25936,570441,847,1995,20111010,40,2.55,102.0
25937,546979,849,2495,20110318,40,2.55,102.0
25938,560727,1952,796,20110720,10,0.55,5.5
25939,575842,1257,1703,20111111,4,1.65,6.6
25940,568895,753,1925,20110929,2,2.08,4.16
25941,555855,1475,1899,20110607,24,3.39,81.36
25942,563695,2602,825,20110818,12,1.25,15.0
25943,577174,1868,3472,20111118,1,1.25,1.25
25944,556241,1635,186,20110609,6,4.25,25.5
25945,554712,346,2872,20110526,6,3.75,22.5
25946,566200,952,2897,20110909,1,0.83,0.83
25947,548711,2738,3639,20110403,1,1.65,1.65
25948,558104,1272,855,20110626,2,1.45,2.9
25949,555249,392,3247,20110601,8,0.39,3.12
25950,551187,2960,1637,20110427,1,50.0,50.0
25951,540664,1138,1718,20110110,2,12.75,25.5
25952,552332,354,1005,20110509,8,0.85,6.8
25953,571666,262,2597,20111018,96,0.72,69.12
25954,558738,784,397,20110701,12,0.85,10.2
25955,561900,1786,2729,20110731,4,4.95,19.8
25956,567384,1181,3231,20110920,456,1.93,880.0799999999999
25957,564096,1944,2417,20110823,50,4.15,207.50000000000003
25958,562158,2769,1716,20110803,10,2.08,20.8
25959,539225,561,1938,20101216,3,6.95,20.85
25960,567170,2048,792,20110918,2,7.5,15.0
25961,564306,1932,3487,20110824,48,0.85,40.8
25962,558535,117,2892,20110630,1,2.08,2.08
25963,569723,1127,66,20111006,10,2.08,20.8
25964,572847,484,1450,20111026,1,4.25,4.25
25965,568877,300,1498,20110929,2,1.25,2.5
25966,571670,941,195,20111018,12,1.65,19.799999999999997
25967,550978,780,1052,20110421,24,0.29,6.959999999999999
25968,548706,1633,689,20110403,48,2.55,122.39999999999999
25969,567095,1424,2979,20110916,4,3.75,15.0
25970,576201,686,1450,20111114,1,1.25,1.25
25971,572281,2347,3078,20111023,2,8.25,16.5
25972,544464,2747,3147,20110220,2,1.25,2.5
25973,573385,1898,697,20111030,12,4.15,49.800000000000004
25974,552285,1544,1500,20110508,2,1.25,2.5
25975,566317,1144,673,20110912,4,4.25,17.0
25976,556910,941,296,20110615,2,1.65,3.3
25977,571667,1282,1423,20111018,9,0.29,2.61
25978,548214,1644,883,20110330,12,1.45,17.4
25979,549851,508,2375,20110412,12,0.42,5.04
25980,547730,2265,1570,20110325,1,9.95,9.95
25981,551003,2859,2617,20110426,3,0.85,2.55
25982,550828,833,3144,20110421,2,3.75,7.5
25983,551809,756,3269,20110504,50,1.65,82.5
25984,554658,943,349,20110525,12,0.85,10.2
25985,556912,2560,1690,20110615,8,0.42,3.36
25986,575931,796,2677,20111113,12,0.42,5.04
25987,578995,2124,2249,20111127,4,1.25,5.0
25988,556578,1648,94,20110613,12,1.65,19.799999999999997
25989,559984,1828,2731,20110714,1,4.15,4.15
25990,565922,1179,1142,20110908,6,2.55,15.299999999999999
25991,576065,1861,1690,20111113,4,2.08,8.32
25992,547066,358,396,20110320,16,1.69,27.04
25993,549588,2336,63,20110411,6,2.1,12.600000000000001
25994,558710,785,2000,20110701,2,1.25,2.5
25995,581437,1116,1457,20111208,36,0.39,14.040000000000001
25996,580637,1486,1711,20111205,9,1.25,11.25
25997,548714,900,3153,20110403,1,1.45,1.45
25998,548714,2461,3153,20110403,2,0.55,1.1
25999,547650,503,2985,20110324,25,0.42,10.5
26000,550906,2299,1256,20110421,48,0.39,18.72
26001,537381,1281,1491,20101206,48,0.85,40.8
26002,573876,1011,2555,20111101,1,1.25,1.25
26003,560251,2934,3435,20110717,1,4.25,4.25
26004,575856,102,2574,20111111,1,5.95,5.95
26005,569893,1258,209,20111006,12,1.65,19.799999999999997
26006,552456,1192,1062,20110509,12,1.25,15.0
26007,545166,259,2964,20110228,1,1.25,1.25
26008,567475,843,2555,20110920,1,1.65,1.65
26009,566163,1863,215,20110909,10,0.85,8.5
26010,543040,1365,3153,20110202,1,2.95,2.95
26011,579524,2117,2515,20111130,3,5.95,17.85
26012,537842,2644,526,20101208,8,1.69,13.52
26013,557330,660,1252,20110620,12,0.85,10.2
26014,574059,1426,1474,20111102,1,3.75,3.75
26015,557852,500,1942,20110623,25,0.42,10.5
26016,575767,1155,3163,20111111,1,0.42,0.42
26017,580050,2674,1664,20111201,6,1.65,9.899999999999999
26018,578004,1335,3046,20111122,1,2.1,2.1
26019,544278,2819,1941,20110217,12,0.85,10.2
26020,556222,757,3279,20110609,12,1.65,19.799999999999997
26021,550320,821,296,20110417,6,3.95,23.700000000000003
26022,564190,1933,2425,20110823,8,0.85,6.8
26023,559106,2411,2268,20110706,6,1.25,7.5
26024,575981,796,2009,20111113,12,0.42,5.04
26025,551337,1085,2595,20110427,1,2.95,2.95
26026,537258,235,3089,20101206,1,0.95,0.95
26027,544788,805,495,20110223,25,0.42,10.5
26028,551428,397,748,20110428,16,2.1,33.6
26029,578697,1449,1151,20111125,4,3.75,15.0
26030,563735,310,2784,20110818,24,1.69,40.56
26031,581129,2017,2008,20111207,24,0.39,9.36
26032,556222,866,3279,20110609,2,4.25,8.5
26033,562847,248,2489,20110810,12,0.85,10.2
26034,550989,2684,1041,20110421,3,0.85,2.55
26035,561390,1101,2991,20110727,10,2.1,21.0
26036,565397,1762,1174,20110902,4,0.83,3.32
26037,553657,1105,1437,20110518,2,1.65,3.3
26038,562161,2321,3472,20110803,1,5.95,5.95
26039,571205,1526,2091,20111014,4,4.95,19.8
26040,568578,525,1893,20110928,4,4.95,19.8
26041,559542,1393,3030,20110710,1,2.1,2.1
26042,576014,1554,3082,20111113,2,2.1,4.2
26043,550899,775,754,20110421,24,0.29,6.959999999999999
26044,542000,507,1232,20110125,12,0.42,5.04
26045,572121,888,3009,20111020,3,1.95,5.85
26046,557019,1097,2279,20110616,1,4.25,4.25
26047,578305,2146,1121,20111123,12,3.29,39.480000000000004
26048,575040,1767,676,20111108,4,6.25,25.0
26049,574306,1947,3250,20111103,12,1.65,19.799999999999997
26050,571046,1791,3626,20111013,1,5.75,5.75
26051,543482,2664,3498,20110208,5,2.1,10.5
26052,569672,1422,3472,20111005,1,3.95,3.95
26053,540365,1320,51,20110106,6,4.95,29.700000000000003
26054,536520,1262,1531,20101201,2,1.65,3.3
26055,564716,1361,1579,20110828,4,1.65,6.6
26056,567875,874,2545,20110922,2,4.25,8.5
26057,571653,594,1256,20111018,36,0.72,25.919999999999998
26058,576061,63,529,20111113,6,0.3,1.7999999999999998
26059,553741,2348,129,20110519,12,0.85,10.2
26060,572300,235,3572,20111023,1,0.95,0.95
26061,573407,759,3606,20111030,1,2.95,2.95
26062,559107,756,1913,20110706,5,1.65,8.25
26063,579411,1419,2825,20111129,1,4.95,4.95
26064,577519,2000,1718,20111120,2,4.95,9.9
26065,557026,787,2682,20110616,12,1.25,15.0
26066,569205,123,2906,20111002,10,0.85,8.5
26067,561891,2614,1975,20110731,2,0.79,1.58
